Date,CA_CARealGDP,l1,l2,l3,l4,CA_REALGDP_YY,CA_REALGDP_QA,CA_REALGDP_RE,CA_UNEMPLOYMENT_RATE,CA_CONSUMER_CREDIT,CA_CONSUMER_CREDIT_YY,CA_CONSUMER_CREDIT_QA,CA_CONSUMER_CREDIT_RE,CA_CARealGDP_qd,CA_CARealGDP_qq,CA_CARealGDP_yd,CA_CARealGDP_yy,CA_CARealGDP_logqd,CA_CARealGDP_logqq,CA_CARealGDP_logyd,CA_CARealGDP_logyy,CA_REALGDP_RE_qd,CA_REALGDP_RE_qq,CA_REALGDP_RE_yd,CA_REALGDP_RE_yy,CA_REALGDP_RE_logqd,CA_REALGDP_RE_logqq,CA_REALGDP_RE_logyd,CA_REALGDP_RE_logyy,CA_UNEMPLOYMENT_RATE_qd,CA_UNEMPLOYMENT_RATE_qq,CA_UNEMPLOYMENT_RATE_yd,CA_UNEMPLOYMENT_RATE_yy,CA_UNEMPLOYMENT_RATE_logqd,CA_UNEMPLOYMENT_RATE_logqq,CA_UNEMPLOYMENT_RATE_logyd,CA_UNEMPLOYMENT_RATE_logyy,CA_CONSUMER_CREDIT_qd,CA_CONSUMER_CREDIT_qq,CA_CONSUMER_CREDIT_yd,CA_CONSUMER_CREDIT_yy,CA_CONSUMER_CREDIT_logqd,CA_CONSUMER_CREDIT_logqq,CA_CONSUMER_CREDIT_logyd,CA_CONSUMER_CREDIT_logyy,CA_CONSUMER_CREDIT_RE_qd,CA_CONSUMER_CREDIT_RE_qq,CA_CONSUMER_CREDIT_RE_yd,CA_CONSUMER_CREDIT_RE_yy,CA_CONSUMER_CREDIT_RE_logqd,CA_CONSUMER_CREDIT_RE_logqq,CA_CONSUMER_CREDIT_RE_logyd,CA_CONSUMER_CREDIT_RE_logyy,CA_CARealGDP_qd_lag1,CA_CARealGDP_qd_lag2,CA_CARealGDP_qd_lag3,CA_CARealGDP_qd_lag4,CA_CARealGDP_qq_lag1,CA_CARealGDP_qq_lag2,CA_CARealGDP_qq_lag3,CA_CARealGDP_qq_lag4,CA_CARealGDP_yd_lag1,CA_CARealGDP_yd_lag2,CA_CARealGDP_yd_lag3,CA_CARealGDP_yd_lag4,CA_CARealGDP_yy_lag1,CA_CARealGDP_yy_lag2,CA_CARealGDP_yy_lag3,CA_CARealGDP_yy_lag4,CA_CARealGDP_logqd_lag1,CA_CARealGDP_logqd_lag2,CA_CARealGDP_logqd_lag3,CA_CARealGDP_logqd_lag4,CA_CARealGDP_logqq_lag1,CA_CARealGDP_logqq_lag2,CA_CARealGDP_logqq_lag3,CA_CARealGDP_logqq_lag4,CA_CARealGDP_logyd_lag1,CA_CARealGDP_logyd_lag2,CA_CARealGDP_logyd_lag3,CA_CARealGDP_logyd_lag4,CA_CARealGDP_logyy_lag1,CA_CARealGDP_logyy_lag2,CA_CARealGDP_logyy_lag3,CA_CARealGDP_logyy_lag4,CA_REALGDP_RE_qd_lag1,CA_REALGDP_RE_qd_lag2,CA_REALGDP_RE_qd_lag3,CA_REALGDP_RE_qd_lag4,CA_REALGDP_RE_qq_lag1,CA_REALGDP_RE_qq_lag2,CA_REALGDP_RE_qq_lag3,CA_REALGDP_RE_qq_lag4,CA_REALGDP_RE_yd_lag1,CA_REALGDP_RE_yd_lag2,CA_REALGDP_RE_yd_lag3,CA_REALGDP_RE_yd_lag4,CA_REALGDP_RE_yy_lag1,CA_REALGDP_RE_yy_lag2,CA_REALGDP_RE_yy_lag3,CA_REALGDP_RE_yy_lag4,CA_REALGDP_RE_logqd_lag1,CA_REALGDP_RE_logqd_lag2,CA_REALGDP_RE_logqd_lag3,CA_REALGDP_RE_logqd_lag4,CA_REALGDP_RE_logqq_lag1,CA_REALGDP_RE_logqq_lag2,CA_REALGDP_RE_logqq_lag3,CA_REALGDP_RE_logqq_lag4,CA_REALGDP_RE_logyd_lag1,CA_REALGDP_RE_logyd_lag2,CA_REALGDP_RE_logyd_lag3,CA_REALGDP_RE_logyd_lag4,CA_REALGDP_RE_logyy_lag1,CA_REALGDP_RE_logyy_lag2,CA_REALGDP_RE_logyy_lag3,CA_REALGDP_RE_logyy_lag4,CA_UNEMPLOYMENT_RATE_qd_lag1,CA_UNEMPLOYMENT_RATE_qd_lag2,CA_UNEMPLOYMENT_RATE_qd_lag3,CA_UNEMPLOYMENT_RATE_qd_lag4,CA_UNEMPLOYMENT_RATE_qq_lag1,CA_UNEMPLOYMENT_RATE_qq_lag2,CA_UNEMPLOYMENT_RATE_qq_lag3,CA_UNEMPLOYMENT_RATE_qq_lag4,CA_UNEMPLOYMENT_RATE_yd_lag1,CA_UNEMPLOYMENT_RATE_yd_lag2,CA_UNEMPLOYMENT_RATE_yd_lag3,CA_UNEMPLOYMENT_RATE_yd_lag4,CA_UNEMPLOYMENT_RATE_yy_lag1,CA_UNEMPLOYMENT_RATE_yy_lag2,CA_UNEMPLOYMENT_RATE_yy_lag3,CA_UNEMPLOYMENT_RATE_yy_lag4,CA_UNEMPLOYMENT_RATE_logqd_lag1,CA_UNEMPLOYMENT_RATE_logqd_lag2,CA_UNEMPLOYMENT_RATE_logqd_lag3,CA_UNEMPLOYMENT_RATE_logqd_lag4,CA_UNEMPLOYMENT_RATE_logqq_lag1,CA_UNEMPLOYMENT_RATE_logqq_lag2,CA_UNEMPLOYMENT_RATE_logqq_lag3,CA_UNEMPLOYMENT_RATE_logqq_lag4,CA_UNEMPLOYMENT_RATE_logyd_lag1,CA_UNEMPLOYMENT_RATE_logyd_lag2,CA_UNEMPLOYMENT_RATE_logyd_lag3,CA_UNEMPLOYMENT_RATE_logyd_lag4,CA_UNEMPLOYMENT_RATE_logyy_lag1,CA_UNEMPLOYMENT_RATE_logyy_lag2,CA_UNEMPLOYMENT_RATE_logyy_lag3,CA_UNEMPLOYMENT_RATE_logyy_lag4,CA_CONSUMER_CREDIT_qd_lag1,CA_CONSUMER_CREDIT_qd_lag2,CA_CONSUMER_CREDIT_qd_lag3,CA_CONSUMER_CREDIT_qd_lag4,CA_CONSUMER_CREDIT_qq_lag1,CA_CONSUMER_CREDIT_qq_lag2,CA_CONSUMER_CREDIT_qq_lag3,CA_CONSUMER_CREDIT_qq_lag4,CA_CONSUMER_CREDIT_yd_lag1,CA_CONSUMER_CREDIT_yd_lag2,CA_CONSUMER_CREDIT_yd_lag3,CA_CONSUMER_CREDIT_yd_lag4,CA_CONSUMER_CREDIT_yy_lag1,CA_CONSUMER_CREDIT_yy_lag2,CA_CONSUMER_CREDIT_yy_lag3,CA_CONSUMER_CREDIT_yy_lag4,CA_CONSUMER_CREDIT_logqd_lag1,CA_CONSUMER_CREDIT_logqd_lag2,CA_CONSUMER_CREDIT_logqd_lag3,CA_CONSUMER_CREDIT_logqd_lag4,CA_CONSUMER_CREDIT_logqq_lag1,CA_CONSUMER_CREDIT_logqq_lag2,CA_CONSUMER_CREDIT_logqq_lag3,CA_CONSUMER_CREDIT_logqq_lag4,CA_CONSUMER_CREDIT_logyd_lag1,CA_CONSUMER_CREDIT_logyd_lag2,CA_CONSUMER_CREDIT_logyd_lag3,CA_CONSUMER_CREDIT_logyd_lag4,CA_CONSUMER_CREDIT_logyy_lag1,CA_CONSUMER_CREDIT_logyy_lag2,CA_CONSUMER_CREDIT_logyy_lag3,CA_CONSUMER_CREDIT_logyy_lag4,CA_CONSUMER_CREDIT_RE_qd_lag1,CA_CONSUMER_CREDIT_RE_qd_lag2,CA_CONSUMER_CREDIT_RE_qd_lag3,CA_CONSUMER_CREDIT_RE_qd_lag4,CA_CONSUMER_CREDIT_RE_qq_lag1,CA_CONSUMER_CREDIT_RE_qq_lag2,CA_CONSUMER_CREDIT_RE_qq_lag3,CA_CONSUMER_CREDIT_RE_qq_lag4,CA_CONSUMER_CREDIT_RE_yd_lag1,CA_CONSUMER_CREDIT_RE_yd_lag2,CA_CONSUMER_CREDIT_RE_yd_lag3,CA_CONSUMER_CREDIT_RE_yd_lag4,CA_CONSUMER_CREDIT_RE_yy_lag1,CA_CONSUMER_CREDIT_RE_yy_lag2,CA_CONSUMER_CREDIT_RE_yy_lag3,CA_CONSUMER_CREDIT_RE_yy_lag4,CA_CONSUMER_CREDIT_RE_logqd_lag1,CA_CONSUMER_CREDIT_RE_logqd_lag2,CA_CONSUMER_CREDIT_RE_logqd_lag3,CA_CONSUMER_CREDIT_RE_logqd_lag4,CA_CONSUMER_CREDIT_RE_logqq_lag1,CA_CONSUMER_CREDIT_RE_logqq_lag2,CA_CONSUMER_CREDIT_RE_logqq_lag3,CA_CONSUMER_CREDIT_RE_logqq_lag4,CA_CONSUMER_CREDIT_RE_logyd_lag1,CA_CONSUMER_CREDIT_RE_logyd_lag2,CA_CONSUMER_CREDIT_RE_logyd_lag3,CA_CONSUMER_CREDIT_RE_logyd_lag4,CA_CONSUMER_CREDIT_RE_logyy_lag1,CA_CONSUMER_CREDIT_RE_logyy_lag2,CA_CONSUMER_CREDIT_RE_logyy_lag3,CA_CONSUMER_CREDIT_RE_logyy_lag4
1987Q3,940746,926552,914692,893988,900475,4.47219523,6.269914277,49.74457381,8.594271333,,,,,14194,1.53191618,40271,4.47219523,0.015203008,0.00110654,0.043750776,10.13625353,0.75054741,1.531916164,2.12944167,4.472195234,0.015203008,0.003906523,0.043750776,1.555418317,-0.403700667,-4.486573941,-0.967009334,-10.11380554,-0.045903361,-0.020893663,-0.106625822,0.336739659,,,,,,,,,,,,,,,,,-8844,27191,-7634,-4001,-1.019303437,3.036312323,-0.847937242,-0.448183335,6712,20902,-20039,-9865,0.73320387,2.337551014,-2.274352773,-1.162392174,-0.010012272,0.030125094,-0.008504634,-0.004466136,-0.000732207,0.002198081,-0.000620301,-0.000325947,0.007142052,0.023116452,-0.022498451,-0.011306124,0.012463942,0.022911201,-0.008344837,0.000355098,-0.46765121,1.43780011,-0.40366908,-0.21156405,-1.019303424,3.036312314,-0.847937233,-0.448183321,0.35491577,1.10525166,-1.05961812,-0.52163945,0.733203896,2.337551006,-2.274352757,-1.162392187,-0.010012271,0.030125094,-0.008504634,-0.004466136,-0.002616318,0.007809176,-0.002201585,-0.001158681,0.007142052,0.023116452,-0.02249845,-0.011306124,0.011395156,0.02295246,-0.01119719,-0.002006089,-0.510400001,0.170857668,-0.108000334,0.23419,-5.391920212,1.792710852,-1.130164003,2.372931112,-0.213352667,0.412856337,-0.033916004,0.35423933,-2.327981013,3.902485663,-0.401702115,3.055496569,-0.055190695,0.018013955,-0.011394133,0.024075232,-0.024554134,0.007990198,-0.005047925,0.010515679,-0.024495641,0.041409825,-0.004342561,0.033514931,-0.039358431,0.020318829,-0.009769145,0.012839785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987Q4,952961,940746,926552,914692,893988,6.596620984,5.295785385,50.39047607,8.160245,,,,,12215,1.298437623,58973,6.596620984,0.012900802,0.000937938,0.063881627,10.14968181,0.64590226,1.298437619,3.11836218,6.596620975,0.012900802,0.003302055,0.063881627,1.570192415,-0.434026333,-5.050181873,-1.269494333,-13.46266623,-0.051821664,-0.024090821,-0.144594261,0.291072828,,,,,,,,,,,,,,,,,2334,-8844,27191,-7634,0.235304861,-1.019303437,3.036312323,-0.847937242,13047,6712,20902,-20039,1.44504607,0.73320387,2.337551014,-2.274352773,0.002320235,-0.010012272,0.030125094,-0.008504634,0.000167997,-0.000732207,0.002198081,-0.000620301,0.013928424,0.007142052,0.023116452,-0.022498451,0.015110041,0.012463942,0.022911201,-0.008344837,0.12341676,-0.46765121,1.43780011,-0.40366908,0.235304835,-1.019303424,3.036312314,-0.847937233,0.68989658,0.35491577,1.10525166,-1.05961812,1.445046056,0.733203896,2.337551006,-2.274352757,0.002320235,-0.010012271,0.030125094,-0.008504634,0.000585207,-0.002616318,0.007809176,-0.002201585,0.013928424,0.007142052,0.023116452,-0.02249845,0.01487302,0.011395156,0.02295246,-0.01119719,0.067383,-0.510400001,0.170857668,-0.108000334,0.488406496,-5.391920212,1.792710852,-1.130164003,-0.380159667,-0.213352667,0.412856337,-0.033916004,-3.991107725,-2.327981013,3.902485663,-0.401702115,0.005126604,-0.055190695,0.018013955,-0.011394133,0.001806205,-0.024554134,0.007990198,-0.005047925,-0.04344427,-0.024495641,0.041409825,-0.004342561,-0.044814762,-0.039358431,0.020318829,-0.009769145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q1,966900,952961,940746,926552,914692,5.707713635,5.980443126,51.12753965,7.880293667,,,,,13939,1.46270414,52208,5.707713635,0.014521098,0.001054751,0.055507681,10.16253355,0.73706358,1.462704141,2.7606439,5.707713628,0.014521098,0.003704549,0.055507681,1.578793437,-0.279951333,-3.430673135,-1.588762,-16.77846298,-0.034909022,-0.016629091,-0.183664013,0.254311256,,,,,,,,,,,,,,,,,-1979,2334,-8844,27191,-0.233478557,0.235304861,-1.019303437,3.036312323,18702,13047,6712,20902,2.124425753,1.44504607,0.73320387,2.337551014,-0.002302206,0.002320235,-0.010012272,0.030125094,-0.000168602,0.000167997,-0.000732207,0.002198081,0.020130851,0.013928424,0.007142052,0.023116452,0.013428271,0.015110041,0.012463942,0.022911201,-0.10464515,0.12341676,-0.46765121,1.43780011,-0.233478545,0.235304835,-1.019303424,3.036312314,0.98892051,0.68989658,0.35491577,1.10525166,2.124425741,1.445046056,0.733203896,2.337551006,-0.002302206,0.002320235,-0.010012271,0.030125094,-0.000604468,0.000585207,-0.002616318,0.007809176,0.020130851,0.013928424,0.007142052,0.023116452,0.014774098,0.01487302,0.011395156,0.02295246,-0.030325666,0.067383,-0.510400001,0.170857668,-0.563607932,0.488406496,-5.391920212,1.792710852,-0.302484999,-0.380159667,-0.213352667,0.412856337,-3.34886069,-3.991107725,-2.327981013,3.902485663,-0.005918303,0.005126604,-0.055190695,0.018013955,-0.003197157,0.001806205,-0.024554134,0.007990198,-0.037968439,-0.04344427,-0.024495641,0.041409825,-0.045666831,-0.044814762,-0.039358431,0.020318829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q2,975491,966900,952961,940746,926552,5.281840631,3.601686843,51.58181279,7.684350333,,,,,8591,0.88850967,48939,5.281840631,0.008845856,0.000641848,0.051470765,10.1704413,0.45427314,0.888509682,2.58778639,5.281840625,0.008845857,0.002248381,0.051470765,1.584323481,-0.195943334,-2.486497868,-1.313621667,-14.59908596,-0.025179334,-0.012197132,-0.157813382,0.252093399,,,,,,,,,,,,,,,,,1724,-1979,2334,-8844,0.164266517,-0.233478557,0.235304861,-1.019303437,-6765,18702,13047,6712,-0.888907349,2.124425753,1.44504607,0.73320387,0.001620296,-0.002302206,0.002320235,-0.010012272,0.000116812,-0.000168602,0.000167997,-0.000732207,-0.008373946,0.020130851,0.013928424,0.007142052,0.012851742,0.013428271,0.015110041,0.012463942,0.09116132,-0.10464515,0.12341676,-0.46765121,0.164266521,-0.233478545,0.235304835,-1.019303424,-0.35771828,0.98892051,0.68989658,0.35491577,-0.888907347,2.124425741,1.445046056,0.733203896,0.001620296,-0.002302206,0.002320235,-0.010012271,0.000402494,-0.000604468,0.000585207,-0.002616318,-0.008373946,0.020130851,0.013928424,0.007142052,0.008601023,0.014774098,0.01487302,0.011395156,0.154075,-0.030325666,0.067383,-0.510400001,1.619508738,-0.563607932,0.488406496,-5.391920212,-0.319267667,-0.302484999,-0.380159667,-0.213352667,-3.315796751,-3.34886069,-3.991107725,-2.327981013,0.016912642,-0.005918303,0.005126604,-0.055190695,0.007461729,-0.003197157,0.001806205,-0.024554134,-0.039069752,-0.037968439,-0.04344427,-0.024495641,-0.036761572,-0.045666831,-0.044814762,-0.039358431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q3,975571,975491,966900,952961,940746,3.701849383,0.032808029,51.58604301,7.806032667,,,,,80,0.008200998,34825,3.701849383,8.20E-05,5.95E-06,0.036349763,10.16941738,0.00423022,0.008200991,1.8414692,3.701849386,8.20E-05,2.08E-05,0.036349763,1.580506576,0.121682334,1.583508413,-0.788238666,-9.171675357,0.015711017,0.007704554,-0.096199004,0.28891944,,,,,,,,,,,,,,,,,-5348,1724,-1979,2334,-0.57419447,0.164266517,-0.233478557,0.235304861,-3269,-6765,18702,13047,-0.425873004,-0.888907349,2.124425753,1.44504607,-0.005675242,0.001620296,-0.002302206,0.002320235,-0.000412902,0.000116812,-0.000168602,0.000167997,-0.004036916,-0.008373946,0.020130851,0.013928424,0.007907753,0.012851742,0.013428271,0.015110041,-0.28279044,0.09116132,-0.10464515,0.12341676,-0.574194459,0.164266521,-0.233478545,0.235304835,-0.17285751,-0.35771828,0.98892051,0.68989658,-0.425873003,-0.888907347,2.124425741,1.445046056,-0.005675241,0.001620296,-0.002302206,0.002320235,-0.001456168,0.000402494,-0.000604468,0.000585207,-0.004036916,-0.008373946,0.020130851,0.013928424,0.005530044,0.008601023,0.014774098,0.01487302,0.084007999,0.154075,-0.030325666,0.067383,0.944175268,1.619508738,-0.563607932,0.488406496,0.275140333,-0.319267667,-0.302484999,-0.380159667,2.179377023,-3.315796751,-3.34886069,-3.991107725,0.009729688,0.016912642,-0.005918303,0.005126604,0.00443196,0.007461729,-0.003197157,0.001806205,0.025850631,-0.039069752,-0.037968439,-0.04344427,-0.002217858,-0.036761572,-0.045666831,-0.044814762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q4,982426,975571,975491,966900,952961,3.091941853,2.840424992,51.94852029,7.667934,,,,,6855,0.702665413,29465,3.091941853,0.007002082,0.000507737,0.030451043,10.17548196,0.36247728,0.702665409,1.55804422,3.091941854,0.007002082,0.001775713,0.030451043,1.584212043,-0.138098667,-1.769127454,-0.492311,-6.0330419,-0.017849636,-0.00868639,-0.062226975,0.295455555,,,,,,,,,,,,,,,,,-8511,-5348,1724,-1979,-0.880308672,-0.57419447,0.164266517,-0.233478557,-14114,-3269,-6765,18702,-1.579991247,-0.425873004,-0.888907349,2.124425753,-0.00876385,-0.005675242,0.001620296,-0.002302206,-0.000635902,-0.000412902,0.000116812,-0.000168602,-0.015121002,-0.004036916,-0.008373946,0.020130851,-0.001023922,0.007907753,0.012851742,0.013428271,-0.45004292,-0.28279044,0.09116132,-0.10464515,-0.880308691,-0.574194459,0.164266521,-0.233478545,-0.74631719,-0.17285751,-0.35771828,0.98892051,-1.579991239,-0.425873003,-0.888907347,2.124425741,-0.00876385,-0.005675241,0.001620296,-0.002302206,-0.002227584,-0.001456168,0.000402494,-0.000604468,-0.015121001,-0.004036916,-0.008373946,0.020130851,-0.003816905,0.005530044,0.008601023,0.014774098,0.317625668,0.084007999,0.154075,-0.030325666,4.070006281,0.944175268,1.619508738,-0.563607932,0.525383001,0.275140333,-0.319267667,-0.302484999,5.427410603,2.179377023,-3.315796751,-3.34886069,0.040890351,0.009729688,0.016912642,-0.005918303,0.019901686,0.00443196,0.007461729,-0.003197157,0.061614379,0.025850631,-0.039069752,-0.037968439,0.036826042,-0.002217858,-0.036761572,-0.045666831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q1,993631,982426,975571,975491,966900,2.764608543,4.64082126,52.54101598,7.544708333,,,,,11205,1.140543919,26731,2.764608543,0.011340888,0.000821936,0.027270833,10.18576865,0.59249569,1.140543921,1.41347633,2.764608545,0.011340888,0.002870927,0.027270833,1.591855227,-0.123225667,-1.60702566,-0.335585334,-4.258538427,-0.016200783,-0.007953072,-0.043518736,0.296023679,,,,,,,,,,,,,,,,,6775,-8511,-5348,1724,0.694464415,-0.880308672,-0.57419447,0.164266517,-5360,-14114,-3269,-6765,-0.609907531,-1.579991247,-0.425873004,-0.888907349,0.006920076,-0.00876385,-0.005675242,0.001620296,0.00050179,-0.000635902,-0.000412902,0.000116812,-0.00589872,-0.015121002,-0.004036916,-0.008373946,0.006064584,-0.001023922,0.007907753,0.012851742,0.35824706,-0.45004292,-0.28279044,0.09116132,0.694464417,-0.880308691,-0.574194459,0.164266521,-0.28342498,-0.74631719,-0.17285751,-0.35771828,-0.609907532,-1.579991239,-0.425873003,-0.888907347,0.006920076,-0.00876385,-0.005675241,0.001620296,0.001754916,-0.002227584,-0.001456168,0.000402494,-0.00589872,-0.015121001,-0.004036916,-0.008373946,0.003705467,-0.003816905,0.005530044,0.008601023,-0.259781001,0.317625668,0.084007999,0.154075,-3.352635867,4.070006281,0.944175268,1.619508738,0.295927666,0.525383001,0.275140333,-0.319267667,3.138633457,5.427410603,2.179377023,-3.315796751,-0.033560653,0.040890351,0.009729688,0.016912642,-0.016390944,0.019901686,0.00443196,0.007461729,0.033972029,0.061614379,0.025850631,-0.039069752,0.006536115,0.036826042,-0.002217858,-0.036761572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q2,997448,993631,982426,975571,975491,2.250866487,1.545463335,52.74285053,7.641204,,,,,3817,0.38414663,21957,2.250866487,0.003834107,0.00027765,0.022259083,10.18896112,0.20183455,0.384146645,1.16103774,2.250866492,0.003834107,0.000967819,0.022259083,1.593443477,0.096495667,1.278984723,-0.043146333,-0.561483159,0.012708748,0.006288824,-0.005630654,0.321004554,,,,,,,,,,,,,,,,,4350,6775,-8511,-5348,0.437878505,0.694464415,-0.880308672,-0.57419447,-2734,-5360,-14114,-3269,-0.32733331,-0.609907531,-1.579991247,-0.425873004,0.004338805,0.006920076,-0.00876385,-0.005675242,0.000314199,0.00050179,-0.000635902,-0.000412902,-0.003180211,-0.00589872,-0.015121002,-0.004036916,0.010286693,0.006064584,-0.001023922,0.007907753,0.23001841,0.35824706,-0.45004292,-0.28279044,0.437878512,0.694464417,-0.880308691,-0.574194459,-0.14456789,-0.28342498,-0.74631719,-0.17285751,-0.327333309,-0.609907532,-1.579991239,-0.425873003,0.004338805,0.006920076,-0.00876385,-0.005675241,0.001095214,0.001754916,-0.002227584,-0.001456168,-0.003180211,-0.00589872,-0.015121001,-0.004036916,0.007643184,0.003705467,-0.003816905,0.005530044,0.014873,-0.259781001,0.317625668,0.084007999,0.162101794,-3.352635867,4.070006281,0.944175268,0.156725666,0.295927666,0.525383001,0.275140333,1.774503473,3.138633457,5.427410603,2.179377023,0.001648852,-0.033560653,0.040890351,0.009729688,0.000733318,-0.016390944,0.019901686,0.00443196,0.018708239,0.033972029,0.061614379,0.025850631,0.000568123,0.006536115,0.036826042,-0.002217858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q3,1001048,997448,993631,982426,975571,2.611496242,1.451518946,52.93321059,7.375241667,,,,,3600,0.360921071,25477,2.611496242,0.003602713,0.000260821,0.02577979,10.19255789,0.19036006,0.360921069,1.34716758,2.611496252,0.003602713,0.000908531,0.02577979,1.597025393,-0.265962333,-3.48063385,-0.430791,-5.518693277,-0.035426512,-0.017420974,-0.056768184,0.277903016,,,,,,,,,,,,,,,,,-7388,4350,6775,-8511,-0.756397289,0.437878505,0.694464415,-0.880308672,-4774,-2734,-5360,-14114,-0.513742056,-0.32733331,-0.609907531,-1.579991247,-0.007506781,0.004338805,0.006920076,-0.00876385,-0.000544285,0.000314199,0.00050179,-0.000635902,-0.00501175,-0.003180211,-0.00589872,-0.015121002,0.003192464,0.010286693,0.006064584,-0.001023922,-0.39066114,0.23001841,0.35824706,-0.45004292,-0.756397276,0.437878512,0.694464417,-0.880308691,-0.25243859,-0.14456789,-0.28342498,-0.74631719,-0.513742053,-0.327333309,-0.609907532,-1.579991239,-0.007506781,0.004338805,0.006920076,-0.00876385,-0.001903108,0.001095214,0.001754916,-0.002227584,-0.00501175,-0.003180211,-0.00589872,-0.015121001,0.00158825,0.007643184,0.003705467,-0.003816905,0.219721334,0.014873,-0.259781001,0.317625668,2.886010384,0.162101794,-3.352635867,4.070006281,0.292439001,0.156725666,0.295927666,0.525383001,3.697055268,1.774503473,3.138633457,5.427410603,0.028909531,0.001648852,-0.033560653,0.040890351,0.014241896,0.000733318,-0.016390944,0.019901686,0.037888082,0.018708239,0.033972029,0.061614379,0.024980875,0.000568123,0.006536115,0.036826042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q4,998903,1001048,997448,993631,982426,1.677174668,-0.854350853,52.81978772,7.449588,,,,,-2145,-0.214275439,16477,1.677174668,-0.002145053,-0.000155252,0.016632654,10.18990522,-0.11342287,-0.21427544,0.87126743,1.677174682,-0.002145053,-0.000540448,0.016632654,1.593106201,0.074346333,1.008052839,-0.218346,-2.847520597,0.010030059,0.005019726,-0.028888489,0.296657412,,,,,,,,,,,,,,,,,-217,-7388,4350,6775,-0.023225559,-0.756397289,0.437878505,0.694464415,3520,-4774,-2734,-5360,0.360629755,-0.513742056,-0.32733331,-0.609907531,-0.000231394,-0.007506781,0.004338805,0.006920076,-1.68E-05,-0.000544285,0.000314199,0.00050179,0.003520707,-0.00501175,-0.003180211,-0.00589872,0.003596767,0.003192464,0.010286693,0.006064584,-0.01147449,-0.39066114,0.23001841,0.35824706,-0.023225576,-0.756397276,0.437878512,0.694464417,0.18612984,-0.25243859,-0.14456789,-0.28342498,0.360629761,-0.513742053,-0.327333309,-0.609907532,-0.000231394,-0.007506781,0.004338805,0.006920076,-5.93E-05,-0.001903108,0.001095214,0.001754916,0.003520707,-0.00501175,-0.003180211,-0.00589872,0.003581916,0.00158825,0.007643184,0.003705467,-0.362458,0.219721334,0.014873,-0.259781001,-4.759618574,2.886010384,0.162101794,-3.352635867,-0.387644667,0.292439001,0.156725666,0.295927666,-4.957210118,3.697055268,1.774503473,3.138633457,-0.04813526,0.028909531,0.001648852,-0.033560653,-0.023709798,0.014241896,0.000733318,-0.016390944,-0.05113753,0.037888082,0.018708239,0.033972029,-0.043101538,0.024980875,0.000568123,0.006536115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
